name	TCGA-AG-A020-11A	TCGA-AA-3495-11A	TCGA-AA-3509-11A	TCGA-AA-3529-11A	TCGA-A6-3808-11A	TCGA-AA-A03J-11A	TCGA-A6-3807-11A	TCGA-AA-A01V-11A	TCGA-AG-A01W-11A	TCGA-AA-3514-11A	TCGA-A6-2683-11A	TCGA-A6-3810-11A	TCGA-AF-3913-11A	TCGA-AA-A01S-11A	TCGA-AG-A01Y-11A	TCGA-AA-3510-11A	TCGA-AZ-6601-11A	TCGA-AA-3494-11A	TCGA-AA-A01P-11A	TCGA-AA-A01R-11A	TCGA-AA-A03F-11A	TCGA-AA-A01X-11A	TCGA-AA-A01T-11A	TCGA-AA-3502-11A	TCGA-AA-A02O-11A	TCGA-AF-2692-01A	TCGA-AA-A01R-01A	TCGA-AG-A014-01A	TCGA-A6-A567-01A	TCGA-F5-6814-01A	TCGA-AG-A008-01A	TCGA-AA-3675-01A	TCGA-AA-3685-01A	TCGA-AA-3548-01A	TCGA-AZ-6601-01A	TCGA-AG-A00C-01A	TCGA-AG-A002-01A	TCGA-A6-A566-01A	TCGA-AG-3593-01A	TCGA-D5-6540-01A	TCGA-AA-A01V-01A	TCGA-AG-A032-01A	TCGA-AA-3672-01A	TCGA-AA-3514-01A	TCGA-AZ-4681-01A	TCGA-AA-3495-01A	TCGA-AG-3881-01A	TCGA-AG-3909-01A	TCGA-AZ-4315-01A	TCGA-A6-3809-01A	TCGA-AG-4007-01A	TCGA-AA-3549-01A	TCGA-AA-3693-01A	TCGA-AG-3882-01A	TCGA-CK-4951-01A	TCGA-A6-2674-01A	TCGA-NH-A50T-01A	TCGA-AF-2689-01A	TCGA-AG-3893-01A	TCGA-A6-6650-01B	TCGA-A6-6650-01A	TCGA-AA-3994-01A	TCGA-AG-3728-01A	TCGA-AA-3861-01A	TCGA-CA-6717-01A	TCGA-AG-3892-01A	TCGA-AA-A01G-01A	TCGA-AG-4001-01A	TCGA-AG-3582-01A	TCGA-AA-3977-01A	TCGA-AG-A01Y-01A	TCGA-AA-A01D-01A	TCGA-AG-A00H-01A	TCGA-AG-3902-01A	TCGA-A6-6141-01A	TCGA-AG-3885-01A	TCGA-A6-5656-01B	TCGA-AZ-4614-01A	TCGA-AA-3534-01A	TCGA-AG-A01L-01A	TCGA-AA-A02O-01A	TCGA-AG-3890-01A	TCGA-A6-5659-01B	TCGA-AD-A5EJ-01A	TCGA-A6-6780-01B	TCGA-AG-3894-01A	TCGA-CM-4744-01A	TCGA-AG-A011-01A	TCGA-AA-A02Y-01A	TCGA-A6-2681-01A	TCGA-A6-3807-01A	TCGA-AA-3956-01A	TCGA-AA-A01P-01A	TCGA-A6-2678-01A	TCGA-A6-3809-01B	TCGA-AA-3518-01A	TCGA-AA-3968-01A	TCGA-AA-A02R-01A	TCGA-AA-A00U-01A	TCGA-AG-4008-01A	TCGA-A6-5656-01A	TCGA-AA-A00Z-01A	TCGA-A6-6781-01A	TCGA-AG-3878-01A	TCGA-AZ-4615-01A	TCGA-AA-3529-01A	TCGA-AD-A5EK-01A	TCGA-CA-6718-01A	TCGA-AA-A01T-01A	TCGA-AG-3574-01A	TCGA-CM-4746-01A	TCGA-AF-3913-01A	TCGA-AG-3727-01A	TCGA-AG-3999-01A	TCGA-QG-A5Z2-01A	TCGA-A6-3808-01A	TCGA-AA-A03J-01A	TCGA-AA-3494-01A	TCGA-AA-3516-01A	TCGA-AA-3555-01A	TCGA-AY-4070-01A	TCGA-A6-2677-01A	TCGA-AA-A01Q-01A	TCGA-AA-A01I-01A	TCGA-CM-4747-01A	TCGA-AG-3898-01A	TCGA-A6-5659-01A	TCGA-AA-3966-01A	TCGA-AA-A00R-01A	TCGA-AZ-4682-01B	TCGA-AA-A00Q-01A	TCGA-AZ-4313-01A	TCGA-AD-6964-01A	TCGA-AG-4005-01A	TCGA-AA-A01K-01A	TCGA-AG-3887-01A	TCGA-EI-6917-01A	TCGA-AZ-4684-01A	TCGA-CA-5256-01A	TCGA-AA-3558-01A	TCGA-A6-2671-01A	TCGA-A6-2682-01A	TCGA-AA-A01C-01A	TCGA-AG-A01N-01A	TCGA-QG-A5Z1-01A	TCGA-AA-3553-01A	TCGA-A6-2684-01A	TCGA-AA-3510-01A	TCGA-AA-A01X-01A	TCGA-CM-4752-01A	TCGA-AA-3502-01A	TCGA-AG-3896-01A	TCGA-CM-4750-01A	TCGA-NH-A50V-01A	TCGA-A6-3810-01B	TCGA-AA-3688-01A	TCGA-AY-4071-01A	TCGA-AA-A02K-01A	TCGA-A6-6780-01A	TCGA-AA-3509-01A	TCGA-AA-3812-01A	TCGA-AZ-4308-01A	TCGA-AG-4015-01A	TCGA-AA-A010-01A	TCGA-QG-A5YV-01A	TCGA-AG-A00Y-01A	TCGA-AG-3901-01A	TCGA-A6-2679-01A	TCGA-AA-3970-01A	TCGA-QG-A5YX-01A	TCGA-AG-A01W-01A	TCGA-AG-A020-01A	TCGA-A6-3810-01A	TCGA-CM-4748-01A	TCGA-AA-3947-01A	TCGA-A6-2676-01A	TCGA-AA-A03F-01A	TCGA-A6-A56B-01A	TCGA-AY-A54L-01A	TCGA-A6-2677-01B	TCGA-A6-2683-01A	TCGA-AA-3681-01A	TCGA-QG-A5YW-01A	TCGA-AF-2691-01A	TCGA-AA-3666-01A	TCGA-AG-A015-01A	TCGA-AA-A02W-01A	TCGA-AA-A01S-01A	TCGA-AA-3664-01A	TCGA-A6-2684-01C	TCGA-AA-3715-01A	TCGA-AA-A00N-01A	TCGA-A6-A565-01A	TCGA-AA-3692-01A	TCGA-A6-2680-01A
Faecalibacterium	0	0.032110527	0.011147302	0.013525889	0.040510367	0	0	0	0	0	0	0	0.020668116	0	0	0	0.013348498	0	0	0	0	0	0	0	0.014589885	0	0	0	0.012678762	0	0	0	0	0	0	0	0	0	0	0.034544456	0	0	0	0.011905168	0.029360967	0.039616848	0	0.020771166	0.028010389	0	0	0	0.024319949	0	0	0	0	0	0	0	0	0	0.022920489	0.034946297	0	0	0.050303847	0	0	0	0	0	0	0	0	0	0.015075064	0	0	0.03281109	0	0.106500106	0	0	0	0.011555925	0.015668824	0	0.025997955	0	0	0	0	0.019868486	0	0	0.03848526	0	0	0.016246905	0.023743199	0	0	0	0	0	0.033292616	0.010371721	0	0	0	0.024123762	0	0	0	0.043370116	0	0	0	0	0.020042541	0.08259782	0	0.015901762	0	0.051985147	0	0.013497595	0	0	0	0	0	0	0	0	0	0.040318183	0	0	0	0	0	0	0	0	0	0	0	0	0.015168163	0	0	0	0	0	0	0	0	0.038356164	0	0	0	0	0	0.011905271	0.018572511	0.038526935	0.0869692	0	0	0.026743548	0	0	0.010501568	0	0	0	0	0.03238049	0	0.02142153	0	0	0.059955499	0	0.011456628	0	0.03108033	0	0	0	0	0.034495294	0.02718138
Ottowia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes	0	0	0.04114368	0.270270285	0.072332214	0	0	0	0.036932864	0.033062264	0	0.025203034	0.08597741	0	0	0	0.174572116	0.012769251	0	0.227164235	0.060606562	0	0.038118489	0	0.020756613	0.123893024	0.159693407	0	0.020513952	0	0.053278674	0	0	0	0.087297229	0	0.014387035	0.096602967	0.021868965	0	0	0	0.042964587	0.030242559	0.010362694	0	0	0	0	0	0.013316163	0	0.09119981	0	0.072278134	0	0	0	0.017318787	0	0	0	0.087675841	0.032582227	0	0	0	0.030665486	0.018400696	0.067063574	0.012214776	0	0.040467533	0.060612574	0	0	0.051506467	0	0	0.055778853	0	0	0	0	0	0	0	0	0.01220198	0.017449562	0	0.019007597	0	0.076254007	0	0	0.04054697	0.386188425	0	0.020665748	0.177917784	0	0.012489338	0	0	0.042839597	0.035800217	0	0	0.044181695	0	0.052463183	0.034288807	0	0	0.057606669	0	0	0	0.01691811	0	0	0	0.015901762	0.010839356	0	0	0	0	0.012027707	0.03274628	0	0	0	0	0.013564962	0.012058985	0.010995868	0	0	0	0	0.063198619	0	0	0.119146977	0.012203467	0	0	0.055346584	0	0	0	0.072969814	0	0	0	0	0	0.032876712	0	0.02274567	0.03693925	0	0	0.038897394	0	0	0.097525418	0	0	0	0.026121836	0.010100998	0.139986748	0.034497983	0.040948421	0	0.035337242	0	0	0	0.018675182	0	0	0	0.068739771	0.161989266	0	0	0	0	0	0.032735874	0.09013217
Akkermansia	0	0	0	0	0	0	0	0	0.024270168	0	0	0	0.033658189	0	0	0	0.010853281	0	0	0	0	0	0.422235288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053053554	0	0	0.011026164	0	0	0	0	0	0	0	0	0.012201457	0	0.037239923	0	0.185727356	0	0	0	0	0	0	0	0	0	0.030091575	0	0	0	0.010663616	0.010148554	0	0.46111506	0.035189159	0	0	0	0	0	0	0.013124436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013057499	0	0	0	0	0	0	0	0	0	0	0	0.069613857	0	0	0.074549373	0.035206315	0	0	0	0	0	0	0	0	0	0	0	0	0.040845473	0	0	0	0	0	0	0	0	0	0	0.040977134	0	0	0	0	0	0	0	0	0	0	0	0	0.046431698	0	0	0	0.014874666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072082233	0.019259483	0	0	0	0	0	0	0	0	0	0	0.039279869	0.127184473	0	0	0	0	0.0163554	0	0.033813277
Hespellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marvinbryantia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013442731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056728037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catabacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odoribacter	0	0	0	0.030417276	0.063135382	0	0	0	0	0	0	0.039654919	0.023419883	0	0	0	0.023579071	0.021282084	0	0.025508706	0	0	0.015347512	0	0	0	0.018174805	0	0	0	0.018215887	0	0	0	0.013455632	0	0	0	0	0	0	0	0.0629886	0	0.029360967	0	0	0	0	0.015451208	0.097813879	0	0	0	0	0	0	0	0	0	0	0	0.013058104	0.023678833	0	0	0.017487116	0	0	0.019857921	0	0	0.015835121	0.020204191	0	0	0	0	0	0	0	0.010465792	0	0	0	0	0	0	0	0	0	0.022353298	0	0.016685138	0	0	0	0.01858238	0	0	0	0	0	0	0	0	0.013529152	0	0	0	0	0.0150503	0	0	0	0.055772061	0	0	0	0.013564548	0	0	0	0	0	0.025992574	0	0	0	0	0.043975918	0	0	0	0	0	0	0.010995868	0	0	0	0	0.027639852	0	0	0.081493305	0	0	0	0	0	0	0	0	0.028010356	0	0	0	0	0	0.089058368	0	0.061557958	0	0.016980331	0	0	0	0	0	0	0	0.037243227	0.016934026	0.010212202	0.044746337	0	0	0.049912908	0	0	0	0	0	0	0	0.01309329	0.058935335	0	0.010033759	0	0	0	0	0
Subdoligranulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013160677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides	0.048338369	0	0.053709729	0.102480663	0.08680793	0.027904534	0	0	0.013717921	0.016962379	0.029353021	0.049060347	0.029665978	0	0.012042249	0	0.033940933	0	0.233614061	0.04394492	0.011561991	0	0.034698997	0.019178955	0.014867861	0	0.04117642	0	0.034759752	0.011450534	0.012518186	0	0	0	0.017870395	0	0	0.033713822	0	0.031616877	0	0.01633651	0	0.027880894	0.017271157	0	0	0.024306684	0	0	0.015636006	0	0	0.022099448	0.039341263	0	0.033145083	0	0.053122913	0	0.038532896	0.031086542	0.034464832	0	0	0.256703592	0.046045621	0.027716882	0	0.027659415	0	0	0.014075664	0.015153143	0	0	0.112434849	0	0	0	0	0.022178527	0	0	0	0	0.053039871	0	0.019330141	0.021195014	0	0.018788553	0.371428571	0	0	0.061850643	0.010995788	0.024161487	0.012911109	0	0.120902866	0.013199771	0	0	0	0.011025904	0.017285598	0.012323056	0	0.015433666	0	0.019488074	0	0	0.035257165	0.058634049	0.024305556	0	0	0.020894977	0.010960765	0.04814929	0	0.061619329	0.075875489	0.111396744	0.010241203	0.016215731	0.016716404	0.045988292	0.035082372	0	0.074137909	0	0	0	0.014751768	0	0	0.015707497	0	0	0.045026562	0.031654456	0	0.038998446	0.0246717	0	0	0.016343958	0.018363486	0	0	0.021347901	0	0	0	0	0	0.036986301	0.012087307	0	0.038574923	0	0	0.08600532	0	0.014414839	0	0	0	0	0.028676096	0.018815585	0.025018087	0	0	0	0.013172644	0.056505027	0.034462577	0	0	0	0.02283092	0	0.021276596	0.010352636	0	0	0	0.014582563	0	0.023938774	0.029779659
Gulbenkiania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031926622	0	0	0	0	0	0	0	0	0	0	0
Barnesiella	0	0	0.030097716	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023193649	0	0	0.012831381	0	0	0	0	0.024593546	0.033446963	0.010763549	0	0	0	0	0	0	0	0.013173839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045573976	0	0	0	0	0	0	0	0	0.056802033	0	0	0	0	0	0	0	0	0.014743022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030466081	0	0	0.017038633	0	0	0	0	0	0	0	0	0.041457484	0	0	0	0.022279349	0	0	0	0.011320195	0	0	0	0	0	0	0	0	0	0	0	0	0.016317766	0	0	0.033081441	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023287671	0	0.044676407	0.015762876	0	0	0	0	0	0	0	0	0	0	0.030203965	0.045834341	0	0	0	0	0.073981914	0	0	0	0	0	0	0.05400982	0.036555557	0	0	0	0	0	0	0.035416941
Aggregatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033090339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053641092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124401914	0	0	0	0	0	0	0.263195132	0	0	0	0	0.012732436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01467329	0	0	0	0	0	0
Alloscardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactonifactor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010127032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter	0	0.040262941	0	0.013549558	0	0	0	0	0	0	0	0	0	0	0	0	0.012429474	0.017025667	0	0.011182895	0	0	0.014871404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014125227	0	0	0	0	0	0	0.018999961	0.011049724	0	0	0	0	0.011486035	0	0	0	0	0.013555274	0	0	0.020155605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016401552	0	0	0	0	0	0	0	0	0	0	0	0.015075672	0	0	0	0	0	0	0	0	0	0	0	0	0.022279349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019200628	0	0	0	0	0	0	0	0	0.021284415	0	0	0.042553191	0	0	0	0	0	0	0	0.033834935
Cloacibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sharpea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029334099	0	0.02600443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010578454	0	0	0	0	0	0	0	0	0	0.024118309	0	0.026551079	0	0	0	0	0	0	0.014261132	0	0	0	0.012891344	0	0	0	0.011449172	0	0	0	0	0	0	0.015045788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010897871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027042152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02487216	0	0	0	0	0	0	0	0.014374885	0	0	0	0	0	0	0	0	0	0.026867435	0.110395328	0	0	0.0155902	0.023653032	0	0	0	0	0	0	0.028437349	0	0	0	0	0	0.039125293	0	0	0	0	0	0	0	0	0	0	0	0.015702017	0.02142337	0	0	0	0	0	0	0	0.0180842	0	0	0	0
